"date","location","secchi","mission","med_Blue_corr","med_Red_corr","med_Green_corr","med_Nir_corr","med_Swir1_corr","med_Swir2_corr","prop_clouds","prop_hillShadow","pCount_dswe1","pCount_dswe3","min_cloud_dist","mean_cloud_dist","system.index","CLOUD_COVER","IMAGE_QUALITY","IMAGE_QUALITY_TIRS","SUN_AZIMUTH","SUN_ELEVATION","tot_sol_rad_KJpm2_3","mean_temp_degK_3","min_temp_degK_3","max_temp_degK_3","tot_precip_m_3","mean_wind_mps_3","tot_sol_rad_KJpm2_5","mean_temp_degK_5","min_temp_degK_5","max_temp_degK_5","tot_precip_m_5","mean_wind_mps_5","tot_sol_rad_KJpm2_7","mean_temp_degK_7","min_temp_degK_7","max_temp_degK_7","tot_precip_m_7","mean_wind_mps_7","precip_m_prev","air_temp_degK_prev","wind_speed_mps_prev","solar_rad_KJpm2_prev","RN","BG","RB","GB","med_Blue_corr_scaled","med_Red_corr_scaled","med_Green_corr_scaled","med_Nir_corr_scaled","med_Swir1_corr_scaled","med_Swir2_corr_scaled","tot_sol_rad_KJpm2_3_scaled","mean_temp_degK_3_scaled","min_temp_degK_3_scaled","max_temp_degK_3_scaled","tot_precip_m_3_scaled","mean_wind_mps_3_scaled","tot_sol_rad_KJpm2_5_scaled","mean_temp_degK_5_scaled","min_temp_degK_5_scaled","max_temp_degK_5_scaled","tot_precip_m_5_scaled","mean_wind_mps_5_scaled","tot_sol_rad_KJpm2_7_scaled","mean_temp_degK_7_scaled","min_temp_degK_7_scaled","max_temp_degK_7_scaled","tot_precip_m_7_scaled","mean_wind_mps_7_scaled","precip_m_prev_scaled","air_temp_degK_prev_scaled","wind_speed_mps_prev_scaled","RN_scaled","BG_scaled","RB_scaled","GB_scaled"
2022-04-03,"B","4","LANDSAT_8",0.0284107413295765,0.00925288461950531,0.0385953306545838,0.0120993740506249,0.0071298544664013,0.019269212309187,0,1,25,0,211,218.76,"1_LC08_018050_20220403",28.86,9,9,106.96977648,63.20411667,72786.632,297.961071650187,297.834705352783,298.146766662598,7.15199610112904e-06,0.850880944245262,115904.478,296.971400324504,294.711477279663,298.146766662598,0.000381507908304712,0.798051400350174,145914.766,295.684755688622,291.561104456584,298.146766662598,0.00159656647334216,0.789916374515587,4.15756875327133e-06,297.834705352783,0.727945591295604,26199.008,0.76474076929851,0.736118614550651,0.325682618139667,1.35847671860659,0.251485050939215,0.0959121606168946,0.247265870839305,0.104507858437711,0.639368142603579,0.415351239082646,0.842000348533088,0.759675490612462,0.787439672957207,0.733625088215803,7.45689272747278e-05,0.46571797893845,0.785974688921872,0.682903566455686,0.5797652867965,0.733625088215803,0.00277286834502702,0.46487638453208,0.70593333835828,0.580975711403135,0.405905666621121,0.706838076264106,0.00930106031823884,0.536075919993426,8.47513603287647e-05,0.75077559858109,0.416968127442429,0.554094988395254,0.426068141845494,0.0804141727712106,0.061127695144791
2022-04-03,"E","4.6","LANDSAT_8",0.0222985046450504,0.00500193710876769,0.038694651767397,0.00659963018063974,0.00573217192997707,0.0194311865688176,0,1,25,0,179,186.88,"1_LC08_018050_20220403",28.86,9,9,106.96977648,63.20411667,72786.632,297.961071650187,297.834705352783,298.146766662598,7.15199610112904e-06,0.850880944245262,115904.478,296.971400324504,294.711477279663,298.146766662598,0.000381507908304712,0.798051400350174,145914.766,295.684755688622,291.561104456584,298.146766662598,0.00159656647334216,0.789916374515587,4.15756875327133e-06,297.834705352783,0.727945591295604,26199.008,0.757911727151176,0.576268389210275,0.224317154373756,1.7353025408359,0.217055837303667,0.0635944326592748,0.247968395023232,0.0664863434152767,0.637079416189962,0.415540293336974,0.842000348533088,0.759675490612462,0.787439672957207,0.733625088215803,7.45689272747278e-05,0.46571797893845,0.785974688921872,0.682903566455686,0.5797652867965,0.733625088215803,0.00277286834502702,0.46487638453208,0.70593333835828,0.580975711403135,0.405905666621121,0.706838076264106,0.00930106031823884,0.536075919993426,8.47513603287647e-05,0.75077559858109,0.416968127442429,0.55397434905754,0.387569858319701,0.079023608996912,0.0623936454952948
2022-04-03,"R","4.6","LANDSAT_8",0.0286368600792392,0.00807892079511654,0.0436328557365085,0.0109739239059303,0.0130321585956289,0.0336896312856781,0,1,24,0,15,23.0416666666667,"1_LC08_018050_20220403",28.86,9,9,106.96977648,63.20411667,72786.632,297.961071650187,297.834705352783,298.146766662598,7.15199610112904e-06,0.850880944245262,115904.478,296.971400324504,294.711477279663,298.146766662598,0.000381507908304712,0.798051400350174,145914.766,295.684755688622,291.561104456584,298.146766662598,0.00159656647334216,0.789916374515587,4.15756875327133e-06,297.834705352783,0.727945591295604,26199.008,0.73619252916003,0.656314137497037,0.282116152845035,1.52366061138598,0.252758740284206,0.0869871283945843,0.282897602068989,0.0967272561778418,0.649033255395446,0.432182565016287,0.842000348533088,0.759675490612462,0.787439672957207,0.733625088215803,7.45689272747278e-05,0.46571797893845,0.785974688921872,0.682903566455686,0.5797652867965,0.733625088215803,0.00277286834502702,0.46487638453208,0.70593333835828,0.580975711403135,0.405905666621121,0.706838076264106,0.00930106031823884,0.536075919993426,8.47513603287647e-05,0.75077559858109,0.416968127442429,0.553590665723216,0.406848053930725,0.0798165140996846,0.0616826321863253
2022-04-19,"B","4.75","LANDSAT_8",0.0327056349047018,0.0227995160563786,0.0391580323505349,0.0279341726505423,0.0411926187944963,0.0956922121631117,0,1,25,0,215,222.16,"1_LC08_018050_20220419",7.39,9,9,94.52446487,65.78885141,68633.274,296.487897237142,296.239864349365,296.622533798218,0.000389364361467415,0.998592319757752,116751.674,296.759321467082,296.239864349365,297.234768549601,0.000424225597441819,0.902263642876828,164131.062,296.719015303112,296.239864349365,297.234768549601,0.000470125728099902,0.868056120031002,3.44842671324841e-05,296.239864349365,1.15852606526864,23404.274,0.816187267888744,0.835221612054648,0.697112779581017,1.19728702606246,0.275677472808984,0.198900105872197,0.251246006970946,0.213978962379429,0.695146437321327,0.50455117297257,0.78193467680064,0.655554288195619,0.681393102340324,0.624363484806618,0.00405963347058467,0.551875833712559,0.794114558365513,0.667965591541784,0.681393102340324,0.668250316118405,0.00308653725528758,0.532882284330391,0.839108768475542,0.655684755144959,0.699415071358056,0.634889130984321,0.00263633244453426,0.599752380104552,0.000702956156075335,0.636463448195142,0.668147113359645,0.555003823248477,0.449936080023502,0.0855095702369094,0.0605861766613531
2022-05-21,"R","2.9","LANDSAT_8",0.0544216892184312,0.0360772659448779,0.0513177473954085,0.0321269239948992,0.044332063502267,0.0958547529060101,0,1,24,0,268,275.75,"1_LC08_018050_20220521",67.75,9,9,72.30821558,66.42610067,63027.598,297.627839618259,297.474378585815,297.927512486776,0.00757716894139548,0.90305289872698,115492.212,297.336334737142,296.533361434937,297.927512486776,0.00761454999428679,0.981928956208497,172710.888,297.000013078962,296.151556015015,297.927512486776,0.007616704702059,0.994036125040724,0.00733771920204163,297.927512486776,0.843374447513022,21213.034,1.12296047858817,1.06048476366483,0.662920730006658,0.94296498569597,0.398000398421695,0.29984388551237,0.337254848864979,0.242964813719671,0.700287325784559,0.504740888418819,0.7008656491718,0.736123276060731,0.763480282738036,0.717908288398462,0.0790019110399193,0.496149106276623,0.782013632193497,0.708608066977202,0.700908752705629,0.717908288398462,0.055883897401325,0.584869567057264,0.901834034791004,0.675982439433529,0.693875285764789,0.689540774357699,0.0449199628001929,0.702414101241312,0.149578208079952,0.757427661724162,0.484303514908445,0.560423165546958,0.504188394401767,0.0850405127912993,0.0597317790666286
2022-06-22,"E","3.6","LANDSAT_8",0.0217099313566802,0.0105573075931421,0.028217231267115,0.0160663991764129,0.0273221427705452,0.0744097735999663,0,1,25,0,8,16.64,"1_LC08_018050_20220622",74.08,9,9,65.57276162,64.51479191,46193.04,294.050952911377,293.904816309611,294.299701690674,0.0426968846994669,0.305845464184556,83525.084,294.076567586263,293.856293360392,294.373685836792,0.0635133041217273,0.275629031984046,117510.048,293.838935579572,293.171115239461,294.373685836792,0.0738318992926565,0.348254502438883,0.00762654840946198,293.948340733846,0.541825580003029,14311.928,0.657104773584942,0.769385598153333,0.48628931246683,1.29973839177674,0.213740501767532,0.105829005437298,0.173858862033315,0.131933191140509,0.672433321847569,0.479710586807704,0.457405048234232,0.483315637310358,0.526127570346293,0.457855881899218,0.445170948780211,0.147806866304905,0.474873078640177,0.479003284506605,0.522901109307313,0.463159288367232,0.466339182934238,0.123958634619763,0.49827254183798,0.447644144227373,0.506905358276894,0.409173879372278,0.436690461971739,0.176163504174906,0.155465944322989,0.472215732222976,0.308395076593177,0.552193530627544,0.434080152864289,0.0826174266482604,0.0609303631121868
2022-07-08,"R","4","LANDSAT_8",0.0212375896270253,0.00436024229938968,0.0165784814908959,0.00936585952452118,0.01010986885028,0.0294759395869736,0,1,24,0,6,12.75,"1_LC08_018050_20220708",44.78,9,9,68.23444566,64.10600575,53334.922,294.410207324558,294.310364405314,294.595752080282,0.0149346629858087,0.577287323773264,92235.25,294.401218032837,294.310364405314,294.595752080282,0.0261679748772572,0.575474283037177,126705.622,294.303214118594,293.659899393717,294.595752080282,0.0466177551785059,0.68428803016309,0.00170163363867459,294.595752080282,0.670593097715693,20550.426,0.465546412261889,1.2810334673105,0.205307776257301,0.780619730489538,0.211079879288621,0.0587159630406987,0.0915349436147613,0.0856101850050433,0.644247961486335,0.427264398735515,0.560690616144313,0.50870706492594,0.553093885281346,0.479077665666256,0.155713423541371,0.306134877515392,0.558560459213787,0.501870345776456,0.553093885281346,0.479077665666256,0.192118620819154,0.319628985854201,0.565499409617528,0.481180990483606,0.537567916187138,0.426693029657409,0.275674566903432,0.449998866486269,0.0346875239394136,0.518619720480585,0.383511568104516,0.548809531327935,0.557305282451923,0.0787628322826484,0.0591863784581582
2022-08-25,"E","3","LANDSAT_8",0.0497771998537473,0.0268867336147195,0.0632126996505208,0.0105975327849745,0.000148467807646305,0.00162122834320462,0,1,25,0,249,257.16,"1_LC08_018050_20220825",43.66,9,9,95.99080616,65.12567606,60913.472,294.747774336073,294.452672322591,295.018172581991,0.020984777808053,0.160979230978087,101556.88,294.886562983195,294.452672322591,295.554670969645,0.0279308657030697,0.289196016574746,144860.18,294.998711994716,294.452672322591,295.720989863078,0.034730818065384,0.278891387853303,0.0147803604602359,294.452672322591,0.0485455340232175,18812.564,2.53707482300412,0.787455687368941,0.540141544597058,1.26991272784024,0.371838761558129,0.229973080737311,0.421390954363465,0.0941251421525263,0.62793601575563,0.394752741168863,0.67029125651963,0.532565667698273,0.562556437702884,0.509358039753591,0.218793795203272,0.0633085408443865,0.648122793315844,0.536056076410654,0.562556437702884,0.547815860360523,0.20506323592851,0.132812056945881,0.698223486468211,0.53141980917244,0.587300391410836,0.51546478313734,0.20534401339193,0.119639163457406,0.301295235146465,0.508364306465454,0.0206403147965104,0.585404387551674,0.438432148092807,0.0833561887510842,0.0608301634775358
2022-08-25,"R","3","LANDSAT_8",0.0383654883707093,0.0220208764614651,0.051121376817666,0.0107121522944455,0.00102776186532391,0.00283508137951618,0,1,24,0,239,246.291666666667,"1_LC08_018050_20220825",43.66,9,9,95.99080616,65.12567606,60913.472,294.747774336073,294.452672322591,295.018172581991,0.020984777808053,0.160979230978087,101556.88,294.886562983195,294.452672322591,295.554670969645,0.0279308657030697,0.289196016574746,144860.18,294.998711994716,294.452672322591,295.720989863078,0.034730818065384,0.278891387853303,0.0147803604602359,294.452672322591,0.0485455340232175,18812.564,2.05569113061279,0.750478386126943,0.573976180068055,1.33248341122892,0.30755848694255,0.192980516758974,0.335865868456197,0.094917544036003,0.629375873150065,0.396169534683878,0.67029125651963,0.532565667698273,0.562556437702884,0.509358039753591,0.218793795203272,0.0633085408443865,0.648122793315844,0.536056076410654,0.562556437702884,0.547815860360523,0.20506323592851,0.132812056945881,0.698223486468211,0.53141980917244,0.587300391410836,0.51546478313734,0.20534401339193,0.119639163457406,0.301295235146465,0.508364306465454,0.0206403147965104,0.576900440939037,0.429526545212349,0.0838203430759854,0.0610403703526872
2022-09-26,"E","3","LANDSAT_8",0.0349426982835654,0.0144815434495745,0.031420768553083,0.00918465926667552,0.000512279756261742,0.00307786010516924,0,1,25,0,246,254.16,"1_LC08_018050_20220926",29.96,9,9,123.67062064,62.67081772,44817.5290625,294.212049060398,294.105885187785,294.297192255656,0.0167640469619528,0.66074524581888,64271.7390625,293.901145172119,293.090217590332,294.297192255656,0.0913476250715917,0.510593943829627,94211.4750625,293.982814243862,293.090217590332,294.424699147542,0.122421633836836,0.404058297597334,0.00563045144070884,294.297192255656,0.777335646035394,18106.5551875,1.57670992783777,1.11208922927943,0.414436897003618,0.899208421115582,0.288278479111987,0.135662915766553,0.196518318353932,0.0843574887907073,0.62853176335545,0.396452902862562,0.437512472531326,0.494701610751288,0.539497345102797,0.457675998037556,0.174787147680161,0.354814645762131,0.289886706956841,0.466647240845897,0.471962045116309,0.457675998037556,0.670721987728862,0.277289950247126,0.327941675888613,0.458037122231502,0.501830462068367,0.413198398558653,0.724177717346946,0.221638289292495,0.114775833469899,0.497220085345354,0.445779800553071,0.568438935821111,0.516616799455294,0.0816317322872132,0.0595847784233614
2022-09-26,"R","3.5","LANDSAT_8",0.0306292217914203,0.0117618110293666,0.0222363725442273,0.0116759471148669,0.00333344355647587,0.00728645465718668,0,1,24,0,297,303,"1_LC08_018050_20220926",29.96,9,9,123.67062064,62.67081772,44817.5290625,294.212049060398,294.105885187785,294.297192255656,0.0167640469619528,0.66074524581888,64271.7390625,293.901145172119,293.090217590332,294.297192255656,0.0913476250715917,0.510593943829627,94211.4750625,293.982814243862,293.090217590332,294.424699147542,0.122421633836836,0.404058297597334,0.00563045144070884,294.297192255656,0.777335646035394,18106.5551875,1.00735391430391,1.37743787708629,0.384006198703398,0.725985553784329,0.26398138275838,0.11498621433663,0.131554685464288,0.101580570553144,0.633151461991171,0.401365119819852,0.437512472531326,0.494701610751288,0.539497345102797,0.457675998037556,0.174787147680161,0.354814645762131,0.289886706956841,0.466647240845897,0.471962045116309,0.457675998037556,0.670721987728862,0.277289950247126,0.327941675888613,0.458037122231502,0.501830462068367,0.413198398558653,0.724177717346946,0.221638289292495,0.114775833469899,0.497220085345354,0.445779800553071,0.558380902657121,0.580523293516857,0.0812142742585042,0.0590028343614711
